CGCMT17P8,,308711029,29,13700000,120,0,0.0426,0.0426,20170801,0,Y,Y,1,3,Y,3,20190930,,20270331,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,,20270701,13700000,0.0426,0.000501,,,,,0.000005,0.042094,48635,1,Low Country Village,30 and 32 Malphrus Road,Bluffton,SC,29910,Incomplete,Retail,139859,,2003,1576007,,22000000,20170519,1,2016511,440504,,N,,,Y,Y,1,,20191001,,,1471112,2.49,,PCC,,,0,WL,20170629,120,,1
CGCMT17P8,,695100812,30,13650000,120,360,0.04485,0.04485,20170906,0,Y,Y,1,3,Y,5,20191005,20270405,,Lockout/25_Defeasance or YM1%/90_0%/5,,,20210906,,,,,,,,1,,,,,,N,,,119,360,20270806,13650000,0.04485,0.000126,,,,,0.000005,0.044719,51016.88,1,215 & Town Center,10777 West Twain Avenue,Las Vegas,NV,89135,Incomplete,Office,67423,,2006,1378017,,21125000,20170612,1,1785870,407853,,N,,,Y,Y,1,,20191006,,,1299132,1.57,,SMF V,,,1,WL,20170719,48,,1
CGCMT17P8,,308711031,31,13500000,120,360,0.0479,0.0479,20170701,4,Y,Y,1,3,Y,5,20190930,,20270228,Lockout/27_Defeasance/89_0%/4,,,20200701,,,,,,,,1,,,,,,N,,,117,360,20270601,13500000,0.0479,0.000501,,,,,0.000005,0.047394,53887.5,1,Ocean City Shopping Center,11801 Coastal Highway,Ocean City,MD,21842,Incomplete,Retail,109513,,1983,1300397,,19700000,20170324,0.95,1800793,500396,,N,,,Y,Y,1,,20191001,,,1196360,1.41,,PCC,,,0,WL,20170510,36,,1
CGCMT17P8,,695100821,32,12800000,120,0,0.0444,0.0444,20171006,0,Y,Y,1,3,Y,3,20191005,,20270405,Lockout/24_Defeasance/90_0%/6,,,,,,,,,,,1,,,,,,N,,,120,,20270906,12800000,0.0444,0.000126,,,,,0.000005,0.044269,47360,21,Pangea 17,Various,Various,IL,Various,Incomplete,Multifamily,,294,,1546199,,22575000,20170726,0.97,2582479,1036280,,N,,,Y,Y,1,,20191006,,,1472699,2.56,,SMF V,,,1,WL,20170823,120,,1
CGCMT17P8,,695100825,33,11585000,120,360,0.0447,0.0447,20171006,0,Y,Y,1,3,Y,5,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,20211006,,,,,,,,1,,,,,,N,,,120,360,20270906,11585000,0.0447,0.000126,,,,,0.000005,0.044569,43154.13,2,Tampa Bay Industrial,Various,Various,XX,Various,Incomplete,Industrial,231726,,,1452432,,17125000,20170615,0.85,2265054,812621,,N,,,Y,Y,1,,20191006,,,1267051,1.81,,SMF V,,,0,WL,20170824,48,,1
CGCMT17P8,,308711034,34,11100000,120,360,0.0444,0.04146,20171001,0,N,Y,1,3,Y,2,20190930,,20270531,Lockout/24_Defeasance/92_0%/4,,,20171001,,,,,,,,1,,,,,,N,,,120,360,20270901,11100000,0.0444,0.000201,,,,,0.000005,0.044194,55847.04,1,Springhill Suites Denton,1434 Centre Place Drive,Denton,TX,76205,Incomplete,Hospitality,,129,2007,1366533,,18000000,20170601,0.67,3539455,2172922,,N,,,Y,Y,1,,20191001,,,1224955,1.83,,PCC,,,0,WL,20170821,0,,1
CGCMT17P8,,304101892,35,10020000,120,0,0.0413,0.0413,20171006,0,Y,Y,1,3,Y,3,20191005,,20270705,Lockout/24_Defeasance/93_0%/3,,,,,,,,,,,1,,,,,,N,,,120,,20270906,10020000,0.0413,0.000126,,,,,0.000005,0.041169,34485.5,1,The Oaks at Palomar,1939 1945 and 1949 Palomar Oaks Way,Carlsbad,CA,92008,Incomplete,Industrial,76767,,1989,1191752.54,,17800000,20170713,1,1648948.17,457195.63,,N,,,Y,Y,1,,20191006,,,1096355,2.61,,CREFI,,,0,WL,20170814,120,,1
CGCMT17P8,,304101872,36,10000000,120,360,0.0463,0.0463,20171006,0,N,Y,1,3,Y,2,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,10000000,0.0463,0.000126,,,,,0.000005,0.046169,51443.88,1,Royal Oaks Shopping Center,3210 Lithia Pinecrest Road,Valrico,FL,33594,Incomplete,Retail,89766,,1989,975348.34,,14050000,20170510,1,1424368.93,449020.6,,N,,,Y,Y,1,,20191006,,,870394.49,1.41,,CREFI,,,0,WL,20170814,0,,1
CGCMT17P8,,883100751,37,9200000,120,360,0.04644,0.04644,20170906,0,Y,Y,1,3,Y,5,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,20190906,,,,,,,,1,,,,,,N,,,119,360,20270806,9200000,0.04644,0.000126,,,,,0.000005,0.046309,35604,1,Foothills Health Center,4510 & 4530 East Ray Road,Phoenix,AZ,85044,Incomplete,Office,53310,,1994,858634,,12770000,20170626,0.88,1357758,499123.03,,N,,,Y,Y,1,,20191006,,,768471,1.35,,Barclays Bank PLC,,,0,WL,20170731,24,,1
CGCMT17P8,,883100748,38,9000000,120,360,0.04624,0.04624,20170906,0,N,Y,1,3,Y,2,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,359,20270806,8989568.83,0.04624,0.000126,,,,,0.000005,0.046109,46267.17,1,Lindbergh Plaza,7481 South Lindbergh Boulevard,St. Louis,MO,63125,Incomplete,Retail,156478,,1970,834822.57,,12000000,20170622,0.97,1298459.69,463637.12,,N,,,N,Y,1,,20191006,,,757458.46,1.36,,Barclays Bank PLC,,,0,WL,20170727,0,,1
