CGCMT16C1,,304101587,28,8625000,120,360,0.04950000,0.04950000,20160606,0,Y,Y,1,3,Y,5,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,20180606,,,,,,,,1,,,,,,N,,,120,360,20260506,8625000,0.04950000,0.00013760,,,,,0.000005,0.04935740,36764.06,1,Pflugerville SC,15424 FM 1825,Pflugerville,Texas,78660,,RT,67149,,1998,769539.1797,,11500000,20160226,0.88,1219730.178,450190.9984,,N,,,Y,Y,1,,20180606,,,712443.1797,1.29,,CGMRC,,,0,WL," 8,625,000.00 ",,
CGCMT16C1,,305990029,29,8400000,120,360,0.05360000,0.05360000,20160506,0,Y,Y,1,3,Y,5,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,20190506,,,,,,,,1,,,,,,N,,,119,360,20260406,8400000,0.05360000,0.00041260,,,,,0.000005,0.05318240,38770.67,1,Amsdell Devon 2.0,10-12 East Oregon Avenue,Philadelphia,Pennsylvania,19148,,SS,104580,,1940,618258.44,,11200000,20160224,0.56,1002164,383905.56,,N,,,Y,Y,1,,20180606,,,599434.0328,1.24,,CGMRC,,,0,WL," 8,400,000.00 ",,
CGCMT16C1,,695100648,30,8250000,120,360,0.05193000,0.05193000,20160506,0,Y,Y,1,3,Y,5,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,20190506,,,,,,,,1,,,,,,N,,,119,360,20260406,8250000,0.05193000,0.00063760,,,,,0.000005,0.05128740,36891.94,1,Centennial Center,300-390 South McCaslin Boulevard,Louisville,Colorado,80027,,RT,51970,,1986,763676,,11400000,20160218,0.94,1137872,374196,,N,,,Y,Y,1,,20180606,,,724698,1.33,,SMF V,,,0,WL," 8,250,000.00 ",,
CGCMT16C1,,304101541,31,7250000,120,360,0.05440000,0.05440000,20160506,0,Y,Y,1,3,Y,5,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,20180506,,,,,,,,1,,,,,,N,,,119,360,20260406,7250000,0.05440000,0.00013760,,,,,0.000005,0.05425740,33962.22,1,Emory Village,1401-1405 Oxford Road and 1554-1556 North Decatur Road,Atlanta,Georgia,30307,,RT,24074,,1962,615339,,10500000,20160205,1.00,788994,173655,,N,,,Y,Y,1,,20180606,,,592224.7548,1.21,,CGMRC,,,0,WL," 7,250,000.00 ",,
CGCMT16C1,,695100651,32,6960000,120,360,0.04977000,0.04977000,20160506,0,N,Y,1,3,Y,2,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,359,20260406,6951601.59,0.04977000,0.00061260,,,,,0.000005,0.04915240,37265.01,2,Omni & Centre Square,Various,Various,XX,Various,,OT,,215,,685384,,9350000,20160217,0.93,1221631,536248,,N,,,Y,Y,1,,20180606,,,618734,1.38,,SMF V,,,0,WL," 6,960,000.00 ",,
CGCMT16C1,,407004598,33,6700000,120,360,0.05250000,0.05250000,20160506,0,N,Y,1,3,Y,2,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,359,20260406,6692314.85,0.05250000,0.00033760,,,,,0.000005,0.05215740,36997.65,1,Phelan Village Shopping Center,4013-4083 Phelan Road,Phelan,California,92371,,RT,58548,,1990,681729.67,,11000000,20160205,0.97,962597.29,280867.62,,N,,,Y,Y,1,,20180606,,,613228.51,1.38,,CCRE,,,0,WL," 6,700,000.00 ",,
CGCMT16C1,,407000613,34,6625000,120,360,0.05190000,0.05190000,20160206,0,N,Y,1,3,Y,2,20180605,,20250905,Lockout/28_Defeasance/87_0%/5,,,,,,,,,,,1,,,,,,N,,,116,356,20260106,6595023.94,0.05190000,0.00033760,,,,,0.000005,0.05155740,36337.68,1,Community Self Storage,8300 North Fry Road,Cypress,Texas,77433,,SS,103555,,2007,693219.95,,10400000,20151103,0.84,1144281.76,451061.81,,N,,,Y,Y,1,,20180606,,,682864.45,1.57,,CCRE,,,0,WL," 6,625,000.00 ",,
CGCMT16C1,,304101580,35,5500000,120,360,0.04850000,0.04850000,20160606,0,N,Y,1,3,Y,2,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,360,20260506,5500000,0.04850000,0.00013760,,,,,0.000005,0.04835740,29023.05,1,Winterhaven Square,6031 Cypress Gardens Boulevard,Winter Haven,Florida,33884,,RT,65370,,1993,489619,,8300000,20160204,1.00,721375,231756.6031,,N,,,Y,Y,1,,20180606,,,447112.5,1.28,,CGMRC,,,0,WL," 5,500,000.00 ",,
CGCMT16C1,,304101557,36,5450000,120,360,0.04890000,0.04890000,20160506,0,Y,Y,1,3,Y,5,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,20180506,,,,,,,,1,,,,,,N,,,119,360,20260406,5450000,0.04890000,0.00013760,,,,,0.000005,0.04875740,22949.04,2,Rite Aid - ACV Portfolio,Various,Various,XX,Various,,OT,32233,,,609652.9705,,9950000,,1.00,833422.65,223769.6795,,N,,,N,Y,1,,20180606,,,571981.2971,1.65,,CGMRC,,,0,WL," 5,450,000.00 ",,
CGCMT16C1,,304101588,37,5100000,120,360,0.05380000,0.05380000,20160606,0,Y,Y,1,3,Y,5,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,20180606,,,,,,,,1,,,,,,N,,,120,360,20260506,5100000,0.05380000,0.00013760,,,,,0.000005,0.05365740,23627.17,1,Cape Atlantic Self Storage,3 West Roosevelt Boulevard,Marmora,New Jersey,08223,,SS,52975,,2001,449091.52,,7575000,20160316,0.91,694737,245645.48,,N,,,Y,Y,1,,20180606,,,441145.267,1.29,,CGMRC,,,0,WL," 5,100,000.00 ",,
