CGCMT15GC33,304101438,13-003,20161001,20170930,AN,BOR,410GENERAL,31124
CGCMT15GC33,304101445,57-001,20170101,20170930,AN,BOR,350JANITOR,200
CGCMT15GC33,304101438,13-005,20161001,20170930,AN,NOR,380PAYROLL,15571
CGCMT15GC33,300571353,7-001,20170101,20170930,AN,NOR,030BASERNT,3689595
CGCMT15GC33,304101449,63-001,20170101,20170630,AN,NOR,340REPAIRS,30353.13
CGCMT15GC33,304101438,13-007,20150101,20151231,AN,NOR,370MANAGEM,8711
CGCMT15GC33,304101440,11-003,20150805,20150929,UB,NOR,340REPAIRS,40595
CGCMT15GC33,304101449,63-001,20170101,20170630,AN,NOR,390MARKETI,1154.99
CGCMT15GC33,300571353,7-001,20160101,20161231,AN,NOR,350JANITOR,20735
CGCMT15GC33,304591017,17-001,20150101,20151231,AN,BOR,410GENERAL,35103
CGCMT15GC33,300571365,41-001,20160101,20161231,AN,NOR,510CAPEX,14584
CGCMT15GC33,304591002,2-006,20150630,20150929,UB,NOR,090OTHDREV,88962
CGCMT15GC33,304591002,2-007,20150101,20151231,AN,BOR,440OTHEREX,3472954
CGCMT15GC33,304591050,50-001,20150101,20151231,AN,NOR,010GROSRNT,1123185
CGCMT15GC33,300571367,16-001,20170101,20170930,AN,NOR,410GENERAL,21454
CGCMT15GC33,300571364,53-001,20160101,20161231,AN,ADJ,510CAPEX,4025
CGCMT15GC33,300571382,29-001,20150603,20150929,UB,NOR,500TENANTI,17662
CGCMT15GC33,300571389,27-001,20160101,20161231,AN,BOR,310RETAXES,259679
CGCMT15GC33,304101438,13-005,20160101,20161231,AN,NOR,380PAYROLL,10868
CGCMT15GC33,304101453,34-003,20170101,20170930,AN,NOR,320PROPINS,1621
CGCMT15GC33,304591008,8-001,20150101,20151231,AN,BOR,350JANITOR,181411
CGCMT15GC33,300571353,7-001,20150101,20151231,AN,BOR,500TENANTI,5075
CGCMT15GC33,304591002,2-001,20150630,20150929,UB,NOR,320PROPINS,108466
CGCMT15GC33,304591018,18-001,20170101,20170630,AN,NOR,310RETAXES,151918
CGCMT15GC33,304101451,36-000,20150101,20151231,AN,BOR,410GENERAL,2367
CGCMT15GC33,304101430,38-001,20150630,20150929,UB,NOR,060ROOMREV,2398355
CGCMT15GC33,300571342,21-001,20160101,20161231,AN,ADJ,490LEASING,32368
CGCMT15GC33,300571379,49-001,20170101,20170930,AN,BOR,020VACANCY,-129449
CGCMT15GC33,304101438,13-000,20161001,20170930,AN,BOR,370MANAGEM,111836
