BANK17BNK6		410940643	31	8300000	120		0.0467	0.0467	20170811	0	Y	Y	1	3	Y	3	20190810		20270410	LO(24) DEF(92) O(4)											1						N 			120	 	20270711	8300000	0.0467000	0.0001516					0.000005	0.0465434	33377.53	1	CVS – Norwalk	11623 Rosecrans Avenue	Norwalk	CA	90650	Los Angeles	RT	24130		1956	645949	1.64	13500000	20170504	1	840327	194378	20170531	N			Y	N	1		20190811			643536	1.64	F	WFB	N		0	WL	20170628	120		1	MAI
BANK17BNK6		300801637	32	7900000	120	360	0.04228	0.04228	20170801	5	Y	Y	1	3	Y	5	20190731		20270331	LO(24) DEF(92) O(4)			20220801								1						N 			120	36	20270701	7900000	0.0422800	0.0001516					0.000005	0.0421234	28762.14	1	Hampton Inn Norfolk	1511 USAA Drive	Norfolk	VA	23502	Norfolk City County	LO		88	2007	1140080	3.37	13500000	20170501	0.8	2901861	1761781	20170430	N			Y	N	1		20190801			1024006	3.02	F	BANA	N		0	WL	20170609	60		1	MAI
BANK17BNK6		310939475	33	7330000	120		0.0402	0.0402	20170611	0	Y	Y	1	3	Y	3	20190810		20270310	LO(26) DEF(91) O(3)											1						N 			118	 	20270511	7330000	0.0402000	0.0001516					0.000005	0.0400434	25374.02	1	580 Howard	580 Howard Street	San Francisco	CA	94105	San Francisco	OF	24105		1908	1161828	3.89	19700000	20170317	1	1579980	418152	20170430	N			N	Y	1		20190811			1151671	3.85	F	WFB	N		0	WL	20170504	120		1	MAI
BANK17BNK6		300801626	34	7140000	120	360	0.045	0.045	20170701	5	N	Y	1	3	Y	2	20190731		20270228	LO(25) DEF(91) O(4)											1						N 			119	359	20270601	7130597.67	0.0450000	0.0001516					0.000005	0.0448434	36177.33	1	Storage Choice - West Airport	8633 West Airport Boulevard	Houston	TX	77071	Harris	SS	101875		2001	621318	1.43	10200000	20170405	0.85	1144833	523515	20170228	N			Y	Y	1		20190801			606030	1.4	F	BANA	N		0	WL	20170522	0		1	MAI
BANK17BNK6		1749137	35	7000000	120		0.045	0.045	20170701	5	Y	Y	1	3	Y	3	20190731		20270228	LO(25) DEF(91) O(4)											1						N 			119	 	20270601	7000000	0.0450000	0.0001516					0.000005	0.0448434	27125	1	Southside Terrace Apartments	4 Southside Avenue	New Paltz	NY	12561	Ulster	MF		140	1970	729718.96	2.28	13000000	20170327	1	1829331.63	1099612.67	20161231	N			N	N	1		20190801			694718.96	2.18	F	MSMCH	N		0	WL	20170526	120		1	MAI
BANK17BNK6		410940660	36	7000000	120	360	0.0424	0.0424	20170811	0	Y	Y	1	3	Y	5	20190810		20270410	LO(24) DEF(92) O(4)			20200811								1						N 			120	36	20270711	7000000	0.0424000	0.0001516					0.000005	0.0422434	25557.78	1	Grass Valley Self Storage	946 Golden Gate Terrace	Grass Valley	CA	95945	Nevada	SS	83920		1985	684740	2.28	10040000	20170509	0.99	1001191	316451	20170531	N			Y	N	1		20190811			672152	2.23	F	WFB	N		0	WL	20170621	36		1	MAI
BANK17BNK6		300801630	37	6700000	120	360	0.04458	0.04458	20170701	5	Y	Y	1	3	Y	5	20190731	20270228		LO(25) YM1(91) O(4)			20190701								1						N 			119	36	20270601	6700000	0.0445800	0.0001516					0.000005	0.0444234	25720.18	1	El Mercado Center	511 West Cordova Road	Santa Fe	NM	87505	Santa Fe	RT	53064		1950	622958	2.06	9700000	20160425	0.98	787345	164387	20161231	N			Y	Y	1					586025.85	1.94	F	BANA	N		1	WL	20170530	24		1	MAI
BANK17BNK6		1749246	38	6500000	120	360	0.0394	0.0394	20170801	5	N	Y	1	3	Y	2	20190731		20270228	LO(24) DEF(91) O(5)											1						N 			120	36	20270701	6500000	0.0394000	0.0001516					0.000005	0.0392434	30807.58	1	Cimarron Shopping Center	1220 Airport Freeway	Bedford	TX	76022	Tarrant	RT	89642		1984	832906	2.25	12000000	20170512	0.9	1159226	326320	20161231	N			Y	Y	1		20190801			771003	2.09	F	MSMCH	N		0	WL	20170629	0		1	MAI
BANK17BNK6		1749679	39	6305000	120	360	0.0383	0.0383	20170801	5	Y	Y	1	3	Y	5	20190731		20270228	LO(24) DEF(91) O(5)			20220801								1						N 			120	36	20270701	6305000	0.0383000	0.0001516					0.000005	0.0381434	20794.24	1	Evesham Corporate Center	"2, 4A, 4B, 5 Eves Drive"	Marlton	NJ	8053	Burlington	OF	134794		1985	1149470.65	4.69	11350000	20170517	0.92	2262603.8	1113133.15	20170331	N			Y	Y	1		20190801			958063.17	3.91	F	MSMCH	N		0	WL	20170627	60		1	MAI
BANK17BNK6		310940204	40	6300000	120	360	0.0475	0.0475	20170711	5	N	Y	1	3	Y	2	20190810	20261210		LO(25) DEF/YM1(88) O(7)											1						N 			119	359	20270611	6292073.72	0.0475000	0.0001516					0.000005	0.0473434	32863.78	1	"Towne Place Suites - Bend, OR"	755 Southwest 13th Street	Bend	OR	97702	Deschutes	LO		71	1998	961209	2.44	10300000	20170424	0.85	2753044	1791834	20170331	N			Y	N	1		20190811			851088	2.16	F	WFB	N		0	WL	20170531	0		1	MAI
BANK17BNK6		1749249	41	5500000	120	360	0.0394	0.0394	20170801	5	N	Y	1	3	Y	2	20190731		20270228	LO(24) DEF(91) O(5)											1						N 			120	36	20270701	5500000	0.0394000	0.0001516					0.000005	0.0392434	26067.95	1	Rush Creek	2602 West Pioneer Parkway aka 2216 South Bowen Road and 2221 Corzine Road	Arlington	TX	76013	Tarrant	RT	75931		1984	668351.96	2.14	9960000	20170512	0.94	924866.62	256514.66	20161231	N			Y	Y	1		20190801			637294.96	2.04	F	MSMCH	N		0	WL	20170629	0		1	MAI
BANK17BNK6		470105220	42	5000000	120		0.0365	0.0365	20170801	10	Y	Y	1	3	Y	3		20261231	20270331					0	0	0	0	0			1	0		0	0					120		20270701	5000000	0.0365000	0.0009016	0	0	0	0	0.000005	0.0355934	15419.56	1	Oakwood Apartment Corp.	c/o TRC Property Management	Long Beach	NY	11561	Incomplete	CH		107	1961	1607179	8.69	25600000	20170524	0.96	2411901	804722	20170619	Y			N	N	1				20170731	1563979	8.45	C	"National Cooperative Bank, N.A."	N	O	1	WL	20170620	120		1	MAI
BANK17BNK6		470104450	43	5000000	120	480	0.0374	0.0374	20170801	10	N	Y	1	3	Y	2		20261231	20270331					0	0	0	0	0			1	0		0	0					120	480	20270701	5000000	0.0374000	0.0009016	0	0	0	0	0.000005	0.0364934	20095.76	1	Ramapo Towers Owners Corp.	30/40 South Cole Avenue	Spring Valley	NY	10977	Rockland	CH		148	1964	1416468	5.87	11200000	20170415	0.98	2780707	1364239	20170415	Y			N	N	1				20170731	1380968	5.73	C	"National Cooperative Bank, N.A."	N	O	1	WL	20170621			1	MAI
BANK17BNK6		300801625	44	4550000	120	360	0.045	0.045	20170701	5	N	Y	1	3	Y	2	20190731		20270228	LO(25) DEF(91) O(4)											1						N 			119	359	20270601	4544008.32	0.0450000	0.0001516					0.000005	0.0448434	23054.18	1	Storage Choice - Mira Vista	5600 Bryant Irvin Road	Fort Worth	TX	76132	Tarrant	SS	56400		2001	394247	1.43	6900000	20170404	0.89	704336	310089	20170228	N			Y	N	1		20190801			385776	1.39	F	BANA	N		0	WL	20170522	0		1	MAI
BANK17BNK6		410938782	45	4350000	120	360	0.042	0.042	20170711	0	Y	Y	1	3	Y	5	20190810		20270310	LO(25) DEF(91) O(4)			20220711								1						N 			119	36	20270611	4350000	0.0420000	0.0001516					0.000005	0.0418434	15732.5	1	Bluejay Shopping Center	27175 Highway 189	Blue Jay	CA	92317	San Bernardino	RT	32611		1995	526364	2.84	8500000	20170301	0.96	747861	221497	20170430	N			Y	Y	1		20190811			495057	2.67	F	WFB	N		0	WL	20170531	60		1	MAI
BANK17BNK6		300801655	46	4325000	120	360	0.0468	0.0468	20170701	5	N	Y	1	3	Y	2	20190731		20270228	LO(25) DEF(91) O(4)											1						N 			119	359	20270601	4319488.38	0.0468000	0.0007266					0.000005	0.0460684	22379.12	1	Holiday North MHC	3000 Apperson Way	Kokomo	IN	46901	Howard	MH		211	1973	433915	1.62	7160000	20170403	0.81	688190	254275	20170531	N			Y	Y	1		20190801			420200	1.56	F	BANA	N		0	WL	20170517	0		1	MAI
BANK17BNK6		1749248	47	4300000	120	360	0.0416	0.0416	20170801	5	N	Y	1	3	Y	2	20190731		20270228	LO(24) DEF(91) O(5)											1						N 			120	36	20270701	4300000	0.0416000	0.0001516					0.000005	0.0414434	20927.47	1	South Loop Shopping Center	2603 and 2715 Thornton Lane	Temple	TX	76502	Bell	RT	88298		1974	555690	2.21	7580000	20170512	0.96	692676	136986	20170531	N			Y	Y	1		20190801			530073	2.11	F	MSMCH	N		0	WL	20170629	0		1	MAI
BANK17BNK6		470105100	48	4200000	120	360	0.0371	0.0371	20170801	10	N	Y	1	3	Y	2		20261231	20270331					0	0	0	0	0			1	0		0	0					120	360	20270701	4200000	0.0371000	0.0009016	0	0	0	0	0.000005	0.0361934	19355.65	1	Lafayette Owners Corp.	69-40 Yellowstone Boulevard	Forest Hills	NY	11375	Queens	CH		123	1941	2479532	10.68	47100000	20170517	0.96	3936602	1457070	20170606	Y			Y	N	1				20170731	2442032	10.51	C	"National Cooperative Bank, N.A."	N	O	1	WL	20170622			1	MAI
BANK17BNK6		1749596	49	4050000	120	360	0.0468	0.0468	20170801	5	Y	Y	1	3	Y	5	20190731		20270331	LO(24) DEF(92) O(4)			20220801								1						N 			120	36	20270701	4050000	0.0468000	0.0001516					0.000005	0.0466434	16321.5	1	Walgreens Houghton	1001 and 1007 Memorial Road	Houghton	MI	49931	Houghton	RT	14550		2015	339500	1.77	6000000	20170429	1	350000	10500	20161231	N			N	N	1		20190801			338218.75	1.76	F	MSMCH	N		0	WL	20170623	60		1	MAI
BANK17BNK6		470105060	50	4000000	120	360	0.0371	0.0371	20170701	10	N	Y	1	3	Y	2		20261130	20270228					0	0	0	0	0			1	0		0	0					119	359	20270601	3993932.72	0.0371000	0.0009016	0	0	0	0	0.000005	0.0361934	18433.95	1	Hartsdale Manor Owners Corp.	"26,28,30,51,55,59 Fieldstone Drive"	Hartsdale	NY	10530	Westchester	CH		145	1968	1600370	7.23	24330000	20170517	0.96	2802849	1202479	20170530	Y			Y	N	1				20170731	1569370	7.09	C	"National Cooperative Bank, N.A."	N	O	1	WL	20170531			1	MAI
