WFCM16C37,,883100639,45,3600000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,3595057.19,0.042691,0.000159,,,,,0.000005,0.042527,17750.11,1,Suntree,1551 West Rialto Avenue,Rialto,CA,92335,Incomplete,MF,,50,1985,303911.41,1.43,5050000,20160428,1,559318.73,255407.32,20160831,N,,,Y,Y,1,,20190106,,,291411.41,1.37,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,410937608,46,3500000,120,360,0.0444,0.0444,20161211,0,Y,Y,1,3,Y,5,20190110,,20260810,L(25) D(91) O(4),,,20211211,,,,,,,,1,,,,,,N,,,119,360,20261111,3500000,0.0444,0.000159,,,,,0.000005,0.044236,13381.67,1,Legacy Lakes Plaza,4040 Legacy Drive,Frisco,TX,75034,Incomplete,MU,18280,,2007,404268,1.91,6400000,20161012,1,558088,153820,20160831,N,,,Y,Y,1,,20190111,,,363724,1.72,C,WFB,N,,WL,0,20161110,60,,1
WFCM16C37,,301741169,47,3500000,120,240,0.0492,0.0492,20170106,0,N,Y,1,3,Y,2,20190105,,20261205,L(24) D(95) O(1),,,,,,,,,,,1,,,,,,N,,,120,240,20261206,3500000,0.0492,0.000159,,,,,0.000005,0.049036,22944.05,1,Mulberry Place,5783 Old Winder Highway,Braselton,GA,30517,Incomplete,RT,29333,,2006,495500,1.8,5400000,20160913,1,603622,108123,20160831,N,,,Y,Y,1,,20190106,,,461767,1.68,C,SPREF,N,,WL,0,20161121,0,,1
WFCM16C37,,410935516,48,3412500,120,360,0.0487,0.0487,20161211,0,N,Y,1,3,Y,2,20190110,,20260810,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20261111,3408300.18,0.0487,0.000159,,,,,0.000005,0.048536,18048.88,1,La Mirage Shopping Center,29555 Northwestern Highway,Southfield,MI,48034,Incomplete,RT,38490,,1979,322620,1.49,4550000,20161006,0.9,498611,175991,20160930,N,,,Y,Y,1,,20190111,,,298330,1.38,C,WFB,N,,WL,0,20161110,0,,1
WFCM16C37,,600937288,49,3412000,120,360,0.0438,0.0438,20161211,0,N,Y,1,3,Y,2,20190110,,20260810,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20261111,3407408.12,0.0438,0.000734,,,,,0.000005,0.043061,17045.68,1,Edgewood Village MHP,1000 South Graham Road,Saginaw,MI,48609,Incomplete,MH,,198,1989,368257,1.8,4800000,20160923,0.93,677268,309011,20160731,N,,,Y,Y,1,,20190111,,,358357,1.75,C,WFB,N,,WL,0,20161107,0,,1
WFCM16C37,,307170050,50,3375000,120,360,0.0514,0.0514,20170111,0,Y,Y,1,3,Y,5,20190110,20261010,20261010,L(24) GRTR 1% or YM(93) O(3),,,20180111,,,,,,,,1,,,,,,N,,,120,360,20261211,3375000,0.0514,0.000159,,,,,0.000005,0.051236,14938.13,1,Stow-It Self Storage Woodland,1319 East Beamer Street,Woodland,CA,95776,Incomplete,SS,42000,,1977,294036.04,1.33,4810000,20161026,0.99,495413.8,201377.76,20160930,N,,,Y,Y,1,,,,,289836.04,1.31,C,CIIICM,N,,WL,0,20161121,12,,1
WFCM16C37,,300571635,51,3300000,120,360,0.0567,0.0567,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20190106,,,,,,,,1,,,,,,N,,,120,360,20261206,3300000,0.0567,0.000159,,,,,0.000005,0.056536,16112.25,1,2500 Barnsdale Way,2500 Barnsdale Way,Albany,GA,31707,Incomplete,MF,,59,1994,325602,1.42,4550000,20161019,1,496536,170934,20160930,N,,,Y,Y,1,,20190106,,,310852,1.36,C,RMF,N,,WL,0,20161117,24,,1
WFCM16C37,,883100625,52,3200000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,3195606.39,0.042691,0.000159,,,,,0.000005,0.042527,15777.88,1,Courtyard - Hawthorne,4171 West El Segundo Boulevard,Hawthorne,CA,90250,Incomplete,MF,,40,1955,274878.55,1.45,4500000,20160503,0.95,435234.43,160355.88,20160831,N,,,Y,Y,1,,20190106,,,264878.55,1.4,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,28000933,53,3100000,120,300,0.04865,0.04865,20161106,0,N,Y,1,3,Y,2,20190105,,20260805,L(26) D(91) O(3),,,,,,,,,,,1,,,,,,N,,,118,298,20261006,3089776.33,0.04865,0.000159,,,,,0.000005,0.048486,17879.3,1,Walgreens Brattleboro,476 Canal Street ,Brattleboro,VT,5301,Incomplete,RT,14560,,2003,365464.34,1.7,6800000,20160725,1,376767.36,11303.02,,N,,,Y,Y,1,,20190106,,,348720.34,1.63,C,LCF,N,,WL,0,20160909,0,,1
WFCM16C37,,883100627,54,3050000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,3045812.34,0.042691,0.000159,,,,,0.000005,0.042527,15038.29,1,Crosswinds,4355 South Jones Boulevard,Las Vegas,NV,89103,Incomplete,MF,,64,1977,309640.09,1.72,4250000,20160419,0.98,554135.98,244495.89,20160831,N,,,Y,Y,1,,20190106,,,292552.09,1.62,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,883100632,55,2850000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,2846086.94,0.042691,0.000159,,,,,0.000005,0.042527,14052.17,1,Mountain Gate,4575 Little Mountain Drive,San Bernardino,CA,92407,Incomplete,MF,,44,1985,255898.97,1.52,3950000,20160428,0.98,503595.03,247696.06,20160831,N,,,Y,Y,1,,20190106,,,242830.97,1.44,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,300571613,56,2750000,120,360,0.0462,0.0462,20161206,0,N,Y,1,3,Y,2,20190105,,20260805,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,2746456.89,0.0462,0.000159,,,,,0.000005,0.046036,14130.61,1,Big Spring Marketplace,111 East Marcy Drive,Big Spring,TX,79720,Incomplete,RT,27162,,2006,287826,1.7,4120000,20160905,1,431088,143262,20160831,N,,,Y,Y,1,,20190106,,,256690,1.51,C,RMF,N,,WL,0,20161024,0,,1
WFCM16C37,,300571636,57,2500000,120,360,0.0539,0.0539,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20190106,,,,,,,,1,,,,,,N,,,120,360,20261206,2500000,0.0539,0.000159,,,,,0.000005,0.053736,11603.47,1,Highland Park,4708 Gibson Road,Ocean Springs,MS,39564,Incomplete,MH,,147,1969,241305,1.43,3630000,20160901,0.72,406233,164928,20160930,N,,,Y,Y,1,,20190106,,,234005,1.39,C,RMF,N,,WL,0,20161117,24,,1
WFCM16C37,,410936727,58,2415000,120,360,0.0449,0.0449,20161211,0,Y,Y,1,3,Y,5,20190110,20260510,20260510,L(25) GRTR 1% or YM(88) O(7),,,20181211,,,,,,,,1,,,,,,N,,,119,360,20261111,2415000,0.0449,0.000159,,,,,0.000005,0.044736,9337.33,1,Sterling Climatized Storage,2121 West Bert Kouns Industrial Loop,Shreveport,LA,71118,Incomplete,SS,30795,,1996,238820,1.63,3500000,20160908,0.96,394306,155486,20160630,N,,,Y,Y,1,,,,,234201,1.6,C,WFB,N,,WL,0,20161101,24,,1
WFCM16C37,,307170059,59,2000000,120,360,0.0518,0.0518,20170111,0,N,Y,1,3,Y,2,20190110,,20261010,L(24) D(93) O(3),,,,,,,,,,,1,,,,,,N,,,120,360,20261211,2000000,0.0518,0.000159,,,,,0.000005,0.051636,10957.52,1,Crowley Mini Storage,904 North Crowley Road,Crowley,TX,76036,Incomplete,SS,50634,,1983,178885.34,1.36,3200000,20161014,0.96,362712,183826.66,20160930,N,,,Y,Y,1,,20190111,,,171189.74,1.3,C,CIIICM,N,,WL,0,20161117,0,,1
WFCM16C37,,307170060,60,1950000,120,300,0.047,0.047,20161211,0,N,Y,1,3,Y,2,20190110,,20260810,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,299,20261111,1946576.22,0.047,0.000159,,,,,0.000005,0.046836,11061.28,1,Tice Mobile Home Court,541 New York Drive,Fort Myers,FL,33905,Incomplete,MH,,106,1953,178805.75,1.35,2830000,20160810,0.61,354944.22,176138.47,20160930,N,,,Y,Y,1,,20190111,,,173505.75,1.31,C,CIIICM,N,,WL,0,20161020,0,,1
WFCM16C37,,307170061,61,1855000,120,360,0.053,0.053,20170111,0,Y,Y,1,3,Y,5,20190110,20261010,20261010,L(24) GRTR 1% or YM(93) O(3),,,20190111,,,,,,,,1,,,,,,N,,,120,360,20261211,1855000,0.053,0.000159,,,,,0.000005,0.052836,8466.01,1,Action's Self Storage,3825 Parker Road,Saint Paul,TX,75098,Incomplete,SS,49219,,2000,197404.7,1.6,3250000,20161025,0.96,350748.47,153343.77,20160930,N,,,Y,Y,1,,,,,192571.8,1.56,C,CIIICM,N,,WL,0,20161114,24,,1
WFCM16C37,,307170062,62,1718500,120,360,0.055,0.055,20170111,0,N,Y,1,3,Y,2,20190110,,20261010,L(24) D(93) O(3),,,,,,,,,,,1,,,,,,N,,,120,360,20261211,1718500,0.055,0.000159,,,,,0.000005,0.054836,9757.45,1,Wagon Wheel MHC,1612 Northeast 25th Avenue,Ocala,FL,34470,Incomplete,MH,,126,1960,158278.19,1.35,2470000,20161020,0.88,294831.37,136553.18,20160930,N,,,Y,Y,1,,20190111,,,151978.19,1.3,C,CIIICM,N,,WL,0,20161117,0,,1
WFCM16C37,,300571637,63,1450000,120,300,0.0524,0.0524,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,300,20261206,1450000,0.0524,0.000159,,,,,0.000005,0.052236,8680.54,1,Fox Chase Village MHC,100 Fox Chase Village,New Bern,NC,28562,Incomplete,MH,,156,1969,188637,1.81,2550000,20161003,0.9,343313,154675,20160930,N,,,Y,Y,1,,20190106,,,180837,1.74,C,RMF,N,,WL,0,20161118,0,,1
