WFCM16C34		300571519	45	3700000	120	360	0.0571	0.0571	20160606	0	Y	Y	1	3	Y	5	20180605		20260205	"L(24),D(92),O(4)"											1						N			120	360	20260506	3700000	0.0571	0.000178					0.000005	0.056917	18192.69	1	221 Glen Street Apartments	211 Glen Street	Glen Falls	NY	12801		MU	38857		1890			5300000	20160318	1	534913	156902		N			Y	Y	1		20180606			370761	1.44		RMF			1	WL
WFCM16C34		300571511	46	3650000	120	0	0.0523	0.0523	20160506	0	Y	Y	1	3	Y	3	20180605		20260105	"L(25),D(91),O(4)"											1						N			119	0	20260406	3650000	0.0523	0.000178					0.000005	0.052117	16438.18	1	Walgreens - Liberty	6330 Cincinnati Dayton Road	Liberty Township	OH	45044		RT	14490		2011			6780000	20160212	1	391050	12821		N			Y	N	1		20180606			378229	1.95		RMF			0	WL
WFCM16C34		301741130	47	3500000	120	330	0.05862	0.05862	20160306	0	N	Y	1	3	Y	2	20180605		20260205	"L(27),D(92),O(1)"											1						N			117	327	20260206	3487089.39	0.05862	0.000178					0.000005	0.058437	21378.89	1	PetSmart - Killeen	2500-D East Central Texas Expressway	Killeen	TX	76543		RT	26040		1996			4800000	20151124	1	314858.5	3148.59		N			N	Y	1		20180606			307543.52	1.2		SPREF			0	WL
WFCM16C34		305950048	48	3415000	120	360	0.049	0.049	20160505	0	N	Y	1	3	Y	2	20180604		20260104	"L(25),D(91),O(4)"											1						N			119	359	20260405	3410820.26	0.049	0.000178					0.000005	0.048817	18124.32	1	Shoppes of Waterville Commons	2-18 Waterville Commons Drive	Waterville	ME	4901		RT	20131		2005			4700000	20160201	0.84	446998.49	149946.95		N			Y	Y	1		20180605			273296.54	1.26		Natixis			0	WL
WFCM16C34		410932916	49	3300000	120	300	0.049	0.049	20160311	5	N	Y	1	3	Y	2	20180610		20251110	"L(27),D(89),O(4)"											1						N			117	297	20260211	3283054.26	0.049	0.000178					0.000005	0.048817	19099.69	1	Shoppes at Camelot	4446 Washington Road	Evans	GA	30809		RT	26121		2007			4900000	20151201	1	478924	133696		N			Y	Y	1		20180611			310421	1.35		WFB			0	WL
WFCM16C34		410931741	50	3077000	120	360	0.0525	0.0525	20160511	5	Y	Y	1	3	Y	5	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	360	20260411	3077000	0.0525	0.000178					0.000005	0.052317	13910.6	1	Sunrise Lake Village II	9517 West Broadway Street	Pearland	TX	77584		RT	13304		2007			4500000	20160601	1	374745	98518		N			Y	Y	1		20180611			260928	1.28		WFB			0	WL
WFCM16C34		410933056	51	3000000	120	360	0.0515	0.0515	20160411	5	N	Y	1	3	Y	2	20180610		20251210	"L(26),D(90),O(4)"											1						N			118	358	20260311	2993404.38	0.0515	0.000178					0.000005	0.051317	16380.79	1	"Stor It 4 Less - Sun Valley, CA"	9327 San Fernando Road	Sun Valley	CA	91352		SS	27766		1998			4350000	20160104	0.96	409488	150291		N			Y	Y	1		20180611			255032	1.3		WFB			0	WL
WFCM16C34		310933861	52	2900000	120	360	0.0516	0.0516	20160511	5	Y	Y	1	3	Y	5	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	360	20260411	2900000	0.0516	0.000178					0.000005	0.051417	12885.67	1	University Self Storage	688 University Avenue	Los Gatos	CA	95032		SS	12112		1999			4300000	20160128	0.89	399754	155351		N			Y	Y	1		20180611			242341	1.27		WFB			0	WL
WFCM16C34		410931826	53	2850000	120	300	0.0515	0.0515	20160511	5	N	Y	1	3	Y	2	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	299	20260411	2845320.42	0.0515	0.000178					0.000005	0.051317	16910.83	1	Maple Place Shopping Center	31146-31202 Novi Road & 42151-42181 14 Mile Road	Novi	MI	48377		RT	32768		2000			4200000	20160120	0.86	558084	244004		N			Y	Y	1		20180611			282827	1.39		WFB			0	WL
WFCM16C34		410932686	54	2700000	120	360	0.051	0.051	20160511	5	Y	Y	1	3	Y	5	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	360	20260411	2700000	0.051	0.000178					0.000005	0.050817	11857.5	1	Parkway Pavillion	2088 Lowes Drive	Clarksville	TN	37040		RT	20600		2004			3750000	20151216	0.92	393908	105477		N			Y	Y	1		20180611			257154	1.46		WFB			0	WL
WFCM16C34		410930333	55	2700000	120	360	0.0515	0.0515	20160411	5	N	Y	1	3	Y	2	20180610		20251210	"L(26),D(90),O(4)"											1						N			118	358	20260311	2694063.95	0.0515	0.000178					0.000005	0.051317	14742.71	1	Cornelia Walmart Center - GA	282 Furniture Drive 	Cornelia	GA	30531		RT	21800		2015			3725000	20151215	0.99	373992	94564		N			Y	Y	1		20180611			255822	1.45		WFB			0	WL
